"Abandoned Camp","Abandoned Vehicle","Active Camp","Camp","Daily Activities","Individual","Matches Homeless/Encampment Filter","Mental Health Crisis","Neutral Presence","Transient Camp","Using Drugs","Vehicle","annotation_id","annotator","camp_sub","created_at","date","description","geometry","id","individual_sub","lead_time","overall","parent","record_id","updated_at","vehicle_sub"
False,False,False,True,False,False,True,False,False,False,False,False,328,"1","","2025-03-08T19:53:53.601423Z","2022-10-29 16:33:00","Encampment north east side of Island and K","POINT (-117.150483249 32.711017424)",847,"",2.246,"Homeless","Camp",49459,"2025-03-08T19:53:53.601447Z",""
False,False,False,True,False,False,True,False,False,False,True,False,329,"1","","2025-03-08T19:53:59.338484Z","2023-07-24 15:44:00+00:00","Homeless encampment in front of salsa smoke on Garnett and Pacific Beach","POINT (-117.2420788 32.7996147273915)",848,"",3.849,"Homeless","Camp",33900,"2025-03-08T19:53:59.338563Z",""
False,False,False,True,False,False,True,False,False,False,False,False,330,"1","","2025-03-08T19:54:03.788957Z","2019-09-05 17:42:00","Campsite across the street from Whole Foods near AT&T building","POINT (-117.1582473 32.7472368)",849,"",3.037,"Homeless","Camp",3886,"2025-03-08T19:54:03.788980Z",""
False,False,False,True,False,False,True,False,False,False,False,False,331,"1","","2025-03-08T19:54:07.430950Z","2021-04-29 07:06:00","Encampment","POINT (-117.17891625 32.739524868)",850,"",2.42,"Homeless","Camp",12273,"2025-03-08T19:54:07.430973Z",""
False,False,False,True,False,False,True,False,False,False,False,False,332,"1","","2025-03-08T19:54:10.964211Z","2022-05-23 08:36:00","Multiple Encampments along both sides 805 El Cajon Bridge","POINT (-117.124956809 32.755347337)",851,"",2.243,"Homeless","Camp",22435,"2025-03-08T19:54:10.964236Z",""
False,False,False,True,False,False,True,False,False,False,False,False,333,"1","","2025-03-08T19:54:17.797090Z","2022-08-09 17:06:00","Please do something about this ugly eye sore encampment right on the NE corner of University Ave and Boundary Street","POINT (-117.123156285 32.7485535490001)",852,"",4.734,"Homeless","Camp",36876,"2025-03-08T19:54:17.797125Z",""
False,True,False,True,False,False,True,False,False,False,False,False,334,"1","","2025-03-08T19:54:25.198349Z","2023-09-13 18:58:00+00:00","More homeless crap and mess left for someone else to clean up","POINT (-117.1400861 32.7137360580577)",853,"",6.005,"Homeless","",44018,"2025-03-08T19:54:25.198381Z",""
False,False,False,True,False,False,True,False,False,False,False,False,335,"1","","2025-03-08T19:54:28.784565Z","2023-06-14 23:34:00+00:00","Homeless encampment","POINT (-117.1627735 32.7083730139608)",854,"",2.404,"Homeless","Camp",26026,"2025-03-08T19:54:28.784614Z",""
False,False,False,True,False,False,True,False,False,False,False,False,336,"1","","2025-03-08T19:54:32.629516Z","2023-11-02 00:44:00+00:00","Illegal Camping","POINT (-117.2032134 32.7502755356265)",855,"",2.573,"Homeless","Camp",54597,"2025-03-08T19:54:32.629555Z",""
False,False,False,True,False,False,True,False,False,False,False,False,337,"1","","2025-03-08T19:54:36.466009Z","2023-05-23 18:13:00+00:00","Homeless","POINT (-117.2443349 32.7913363510456)",856,"",2.454,"Homeless","",22514,"2025-03-08T19:54:36.466033Z",""
False,False,False,True,False,False,True,False,False,False,False,True,338,"1","","2025-03-08T19:54:41.880704Z","2021-11-30 16:07:00","Truck with Camper","POINT (-117.075501904 32.746785953)",857,"",3.194,"Homeless","Vehicle",34893,"2025-03-08T19:54:41.880726Z",""
False,False,False,True,False,False,True,False,False,False,True,False,339,"1","Active Camp","2025-03-08T19:54:51.999889Z","2022-06-22 18:10:00","Encampment - drugs - feces - theft and many more nice things to see/smell while working my ass off to pay my bills.","POINT (-117.16297645 32.766243365)",858,"Using Drugs",8.093,"Homeless","Camp",27206,"2025-03-08T19:54:51.999914Z",""
False,False,False,True,False,False,True,False,False,False,False,False,340,"1","","2025-03-08T19:54:55.935877Z","2021-01-25 12:31:00","Large camp again","POINT (-117.15900945 32.750156378)",859,"",2.638,"Homeless","Camp",2318,"2025-03-08T19:54:55.935900Z",""
False,False,False,True,False,False,True,False,False,False,False,False,341,"1","","2025-03-08T19:54:59.268249Z","2021-05-18 09:56:00","Homeless encampment","POINT (-117.15903363 32.746675683)",860,"",2.023,"Homeless","Camp",15052,"2025-03-08T19:54:59.268276Z",""
False,False,False,True,False,False,True,False,False,False,False,False,342,"1","Active Camp","2025-03-08T19:55:03.445116Z","2023-10-26 20:57:00+00:00","Homeless starting fires","POINT (-117.1263499 32.757444837711)",861,"",2.9,"Homeless","Camp",53814,"2025-03-08T19:55:03.445142Z",""
False,False,False,True,False,False,True,False,False,False,False,False,343,"1","","2025-03-08T19:55:07.752849Z","2022-03-04 14:28:00","Encampment","POINT (-117.143241056 32.722105179)",862,"",2.271,"Homeless","Camp",11467,"2025-03-08T19:55:07.752874Z",""
False,False,False,True,False,True,True,False,False,False,False,False,344,"1","Active Camp","2025-03-08T19:55:16.653853Z","2022-05-30 08:53:00","Homeless encampment on 6 th Ave bridge I 5 overpass , individual has been camping at this location for weeks blocking pedestrian access with tent and belongings , need removal from San Diego police and environmental services","POINT (-117.159343939 32.722934627)",863,"",7.1,"Homeless","Camp",23741,"2025-03-08T19:55:16.653877Z",""
False,False,False,True,False,False,True,False,False,False,False,False,345,"1","","2025-03-08T19:55:19.998197Z","2022-01-06 12:43:00","Illegal camp","POINT (-117.083336167 32.794513333)",864,"",1.911,"Homeless","Camp",3892,"2025-03-08T19:55:19.998222Z",""
False,False,False,True,False,False,True,False,False,False,False,False,346,"1","","2025-03-08T19:55:24.368404Z","2021-09-21 13:32:00","Homeless encampment on sidewalk","POINT (-117.123058203 32.748579347)",865,"",2.972,"Homeless","Camp",27848,"2025-03-08T19:55:24.368430Z",""
False,False,False,True,False,False,True,False,False,False,False,False,426,"1","","2025-03-08T20:05:13.619963Z","2020-11-05 14:28:00","Multiple encampments impeding entire sidewalk.","POINT (-117.1525805 32.705836667)",866,"",1.887,"Homeless","Camp",23722,"2025-03-08T20:05:13.619988Z",""
False,False,False,True,False,False,True,False,False,False,False,False,427,"1","","2025-03-08T20:05:17.903807Z","2023-09-28 15:59:00+00:00","Homeless outreach; encampment debris under viaduct","POINT (-117.223497 32.900939735567)",867,"",1.606,"Homeless","Camp",47506,"2025-03-08T20:05:17.903831Z",""
False,False,False,True,False,False,True,False,False,False,True,False,428,"1","Active Camp","2025-03-08T20:05:26.984747Z","2021-07-13 06:48:00","I am reporting that there have been many camps on c street between 9 and 10 ave. They are there every day. They are cleared from the area but return. They use drugs in the area. They are blocking sidewalk access. They are making a big mess. Please clear","POINT (-117.156141739 32.716802495)",868,"Using Drugs",6.951,"Homeless","Camp",21000,"2025-03-08T20:05:26.984774Z",""
False,False,False,True,False,False,True,False,False,False,False,False,429,"1","","2025-03-08T20:05:31.251504Z","2023-04-03 21:59:00+00:00","Homeless Encampment","POINT (-117.1467425 32.7080617953338)",869,"",2.059,"Homeless","Camp",13887,"2025-03-08T20:05:31.251532Z",""
False,False,False,True,False,False,True,False,False,False,False,False,430,"1","","2025-03-08T20:05:37.814529Z","2021-03-30 12:38:00","Encampment","POINT (-117.066101392 32.759763245)",870,"",2.052,"Homeless","Camp",8661,"2025-03-08T20:05:37.814556Z",""
False,False,False,True,False,False,True,False,False,False,False,False,431,"1","Active Camp","2025-03-08T20:05:43.189354Z","2022-03-15 06:21:00","Homeless encampment with fire.  Fire has been extinguished.  RP is SDFD.  Located under the trolley bridge.","POINT (-117.1220402 32.7083972)",871,"",2.708,"Homeless","Camp",10485,"2025-03-08T20:05:43.189413Z",""
False,False,False,True,False,False,True,False,False,False,True,False,432,"1","","2025-03-08T20:06:02.973257Z","2022-10-31 12:55:00","Doing drugs within 1000 feet of an elementary school.People camping out lighting matches and lighters smoking drugs. Started a small fire had to put it out. Acting rather belligerent and rude. There have been fires there before we don?t need any more. It","POINT (-117.167030218 32.725353457)",872,"Using Drugs",17.453,"Homeless","Individual",48499,"2025-03-08T20:06:02.973284Z",""
False,False,False,True,False,False,True,False,False,True,True,True,433,"1","","2025-03-08T20:06:20.026072Z","2020-04-14 15:51:00","Human encampments over channel dumping human trash and illicit drug activities. This car is also part of the problem and many trailers that park along 1300 w morena boulevard. This is a high transient area! Please help","POINT (-117.204339 32.770505)",873,"",14.873,"Homeless","Vehicle",4644,"2025-03-08T20:06:20.026100Z",""
False,False,False,True,False,False,True,False,False,False,False,False,434,"1","Active Camp","2025-03-08T20:06:30.618156Z","2022-05-18 17:47:00","Homeless in Mira Mesa.  Something has got to be done.  As soon as you exit the 15, by Best Buy, there are at least 4 homeless camps.  There is trash everywhere, bicycle hanging in tree, electric box open.  Is this representative of the town.  Horrible!","POINT (-117.119342157 32.91755794)",874,"",8.337,"Homeless","Camp",20585,"2025-03-08T20:06:30.618184Z",""
False,True,False,True,False,False,True,False,False,False,False,False,435,"1","","2025-03-08T20:06:37.283530Z","2023-04-16 18:20:00+00:00","Trash left from homeless encampment on Mira Mesa Bld between Montongo and parkdale.","POINT (-117.1522711 32.9119617337954)",875,"",3.298,"Homeless","Camp",15077,"2025-03-08T20:06:37.283554Z",""
False,False,False,True,False,False,True,False,False,False,False,False,436,"1","","2025-03-08T20:06:42.274735Z","2023-11-04 18:51:00+00:00","Homeless encampment","POINT (-117.1593826 32.7431970549114)",876,"",2.383,"Homeless","Camp",54218,"2025-03-08T20:06:42.274759Z",""
True,True,False,True,False,False,True,False,False,False,True,False,437,"1","Abandoned Camp","2025-03-08T20:06:50.444987Z","2020-08-26 14:11:00","While, conducting security check, on the northeast corner of Park & E street of The Salvation Army. I noticed an abandoned tent underneath a blue tarp along with personal belongings. Metal or solid box like objects. Drugs, narcotics sales and public into","POINT (-117.1627688 32.7168846000001)",877,"",4.044,"Homeless","Camp",17908,"2025-03-08T20:06:50.445014Z",""
False,False,False,True,False,False,True,False,False,False,False,False,438,"1","","2025-03-08T20:06:59.102464Z","2023-07-30 15:19:00+00:00","Illegal encampment","POINT (-117.1591995 32.7384822476466)",878,"",6.389,"Homeless","Camp",34934,"2025-03-08T20:06:59.102487Z",""
False,False,False,True,False,False,True,False,False,False,False,False,439,"1","","2025-03-08T20:07:09.996820Z","2022-08-03 17:25:00","Homeless","POINT (-117.151898459 32.708757249)",879,"",1.03,"Homeless","",34755,"2025-03-08T20:07:09.996850Z",""
False,False,False,True,False,False,True,False,False,False,False,False,440,"1","Active Camp","2025-03-08T20:07:14.993343Z","2020-04-15 21:44:00","Bums setting up camp in front of Winston's with dogs.","POINT (-117.25071386 32.74714182)",880,"",5.253,"Homeless","Camp",4738,"2025-03-08T20:07:25.182256Z",""
False,False,False,True,False,False,True,False,False,False,False,False,441,"1","","2025-03-08T20:07:30.557471Z","2022-09-10 15:33:00","Homeless encampment blocking the sidewalk and a fire access door of the storage unit","POINT (-117.084180862 32.5802656770001)",881,"",3.056,"Homeless","Camp",40461,"2025-03-08T20:07:30.557495Z",""
False,False,False,True,False,False,True,False,False,False,False,False,442,"1","","2025-03-08T20:07:35.162861Z","2021-07-07 08:49:00","Encampment - 5th day today","POINT (-117.24124331 32.75168174)",882,"",2.257,"Homeless","Camp",18472,"2025-03-08T20:07:35.162883Z",""
False,False,False,True,True,False,True,False,True,False,False,False,443,"1","Active Camp","2025-03-08T20:07:44.846210Z","2023-03-03 16:46:00+00:00","Homeless encampment on busy intersection. Multiple Carts blocked sidewalk. Seen pedestrains walk on the road at busy intersection on garnet ave. Accidents waiting to happen","POINT (-117.2193048 32.8061233981515)",883,"",7.32,"Homeless","Camp",8847,"2025-03-08T20:07:44.846239Z",""
False,False,False,True,False,False,True,False,False,False,False,False,444,"1","","2025-03-08T20:07:48.829487Z","2023-05-24 23:40:00+00:00","Encampments","POINT (-117.158458 32.714808575024)",884,"",1.772,"Homeless","Camp",22948,"2025-03-08T20:07:48.829510Z",""
False,False,False,True,False,False,True,False,False,False,False,False,445,"1","","2025-03-08T20:07:53.098878Z","2023-08-22 13:17:00+00:00","Homelessness","POINT (-117.155126 32.7125421364937)",885,"",1.498,"Homeless","",39247,"2025-03-08T20:07:53.098912Z",""
False,False,False,True,False,False,True,False,False,False,False,True,446,"1","","2025-03-08T20:08:02.741906Z","2022-04-07 18:38:00","Vehicle parked for camping.","POINT (-117.135634013 32.7471074220001)",886,"",2.372,"Homeless","Vehicle",14209,"2025-03-08T20:08:02.741958Z",""
False,False,False,True,False,False,True,False,False,False,False,False,447,"1","","2025-03-08T20:08:12.529076Z","2022-09-27 15:02:00","Homeless outreach, large groups congregating blocking sidewalks","POINT (-117.153421 32.711461655)",887,"",6.833,"Homeless","",45508,"2025-03-08T20:08:12.529100Z",""
False,False,False,True,False,False,True,False,True,False,False,False,448,"1","Active Camp","2025-03-08T20:08:18.926867Z","2023-10-04 04:57:00+00:00","Encampment continues with additional people additional stuff on public sidewalk please offer shelter site or send to Corrections thank you","POINT (-117.0558903 32.7674249828041)",888,"",4.12,"Homeless","Camp",48094,"2025-03-08T20:08:18.926895Z",""
False,False,False,True,False,False,True,False,False,False,False,False,449,"1","","2025-03-08T20:08:23.223367Z","2023-07-30 01:49:00+00:00","Same tents on C Street 10th to 11th.","POINT (-117.1552329 32.7168575093384)",889,"",1.921,"Homeless","Camp",34591,"2025-03-08T20:08:23.223392Z",""
False,False,False,True,False,False,True,False,False,False,False,False,450,"1","","2025-03-08T20:08:28.389347Z","2023-09-07 07:04:00+00:00","Homeless encampment","POINT (-117.1628902 32.7221961653046)",890,"",2.594,"Homeless","Camp",43082,"2025-03-08T20:08:28.389369Z",""
False,False,False,True,False,False,True,False,False,False,True,False,451,"1","Active Camp","2025-03-08T20:08:38.269531Z","2021-12-19 20:41:00","Vagrants encamped on the sidewalk, blocking, using drugs,disturbing, and producing trash. On Riley St & Cauby St.","POINT (-117.208612226 32.7498099680001)",891,"Using Drugs",7.082,"Homeless","Camp",1322,"2025-03-08T20:08:38.269623Z",""
False,False,False,True,False,False,True,False,False,False,False,False,452,"1","","2025-03-08T20:08:43.500227Z","2023-11-13 16:41:00+00:00","Encampment","POINT (-117.1521937 32.7084129076303)",892,"",2.912,"Homeless","Camp",56145,"2025-03-08T20:08:43.500257Z",""
False,False,False,True,False,False,True,False,False,False,False,False,453,"1","","2025-03-08T20:08:49.914904Z","2021-09-27 14:44:00","Overnight encampment in Presidio area no overnight camping allowed, blue tent","POINT (-117.196091004 32.758200479)",893,"",2.274,"Homeless","Camp",28735,"2025-03-08T20:08:49.914936Z",""
False,False,False,True,False,False,True,False,False,False,True,False,454,"1","","2025-03-08T20:08:55.689401Z","2020-08-21 17:38:00","Doing drugs in dumspter cubbie encampment","POINT (-117.255690661 32.795050366)",894,"Using Drugs",3.255,"Homeless","Individual",17846,"2025-03-08T20:08:55.689425Z",""
False,False,False,True,True,True,True,False,False,False,False,False,455,"1","Active Camp","2025-03-08T20:09:20.502366Z","2023-06-15 04:57:00+00:00","6/14/23. 2nd between Elm and Cedar continues to be a cesspool and has been for years. ADA issue. Residents and visitors have to walk in the street as the encampments overtake everything. Trash, filth, likely stolen bikes, bizarre behavior. This is a City liability when the next person is hurt because this is allowed to continue. Trash everywhere as well as in the street, also junk in street. Relocate all, clear and have Environmental Svcs treat the area. It is not safe for anyone.","POINT (-117.162988 32.7231468541965)",895,"",35.465,"Homeless","Camp",26076,"2025-03-08T20:09:46.307408Z",""
False,False,False,True,False,False,True,False,False,False,False,False,456,"1","","2025-03-08T20:09:37.330145Z","2021-01-21 19:32:00","Large encampments impeding sidewalk access.","POINT (-117.1576695 32.71467833)",896,"",1.529,"Homeless","Camp",2055,"2025-03-08T20:09:37.330167Z",""
False,False,False,True,False,False,True,False,False,False,False,False,457,"1","","2025-03-08T20:09:41.599551Z","2022-02-04 16:52:00","Homeless encampment","POINT (-117.061522889 32.55920706)",897,"",1.827,"Homeless","Camp",6475,"2025-03-08T20:09:41.599575Z",""
False,False,False,True,False,False,True,False,False,False,False,False,347,"1","Active Camp","2025-03-08T19:55:30.835806Z","2021-07-26 14:24:00","One camp reported last week, now there are three and have installed a BBQ!","POINT (-117.24862 32.7543688000001)",898,"",4.844,"Homeless","Camp",20735,"2025-03-08T19:55:30.835843Z",""
False,False,False,True,False,False,True,False,False,False,False,False,348,"1","","2025-03-08T19:55:34.515411Z","2023-09-11 01:31:00+00:00","Tent encampment","POINT (-117.2059944 32.7905367407746)",899,"",2.213,"Homeless","Camp",43790,"2025-03-08T19:55:34.515435Z",""
False,False,False,True,False,False,True,False,False,False,False,False,349,"1","","2025-03-08T19:55:37.962750Z","2021-08-22 07:59:00","Encampment","POINT (-117.166396248 32.7580852080001)",900,"",2.052,"Homeless","Camp",24097,"2025-03-08T19:55:37.962774Z",""
False,False,False,True,False,False,True,False,False,False,False,False,350,"1","","2025-03-08T19:55:43.402011Z","2021-04-03 09:16:00","Encampment tents bicycles trash","POINT (-117.150434048 32.7102313510001)",901,"",3.848,"Homeless","Camp",9047,"2025-03-08T19:55:43.402037Z",""
False,False,False,True,False,False,True,False,False,False,False,False,351,"1","","2025-03-08T19:55:48.878059Z","2022-05-27 14:54:00","homeless encampment with tons of trash. Between the railroad tracks & I-5 South Old Town Exit Ramp","POINT (-117.193952151 32.7470993360001)",902,"",3.2,"Homeless","Camp",22914,"2025-03-08T19:55:48.878081Z",""
False,False,False,True,False,False,True,False,False,False,False,False,352,"1","","2025-03-08T19:55:52.359313Z","2023-11-27 02:10:00+00:00","Encampment on the sidewalk.","POINT (-117.1512589 32.7083799777578)",903,"",2.019,"Homeless","Camp",59906,"2025-03-08T19:55:52.359341Z",""
False,False,False,True,False,False,True,False,False,False,False,False,353,"1","","2025-03-08T19:55:55.884260Z","2023-06-01 14:36:00+00:00","Large homeless camp in sidewalk","POINT (-117.0636835 32.7632699169658)",904,"",1.887,"Homeless","Camp",23426,"2025-03-08T19:55:55.884286Z",""
False,False,False,True,False,False,True,False,False,False,False,False,354,"1","","2025-03-08T19:56:02.685460Z","2022-07-01 17:09:00","The camp was removed, please close previous report. Attached is the same picture. Camp is gone now. ??","POINT (-117.100658678 32.750981591)",905,"",4.781,"","",29256,"2025-03-08T19:56:02.685502Z",""
False,False,False,True,False,False,True,False,False,False,False,False,355,"1","Active Camp","2025-03-08T19:56:08.131148Z","2023-08-31 18:31:00+00:00","Homeless encampment with fire.  The fire has been extinguished.  RP is SDFD.","POINT (-117.0982949 32.7042098)",906,"",3.847,"Homeless","Camp",41260,"2025-03-08T19:56:08.131187Z",""
False,False,False,True,False,False,True,False,False,False,False,False,356,"1","","2025-03-08T19:56:12.266756Z","2022-09-28 06:39:00","Vagrant camp","POINT (-117.103829384 32.7839515910001)",907,"",2.671,"Homeless","Camp",45762,"2025-03-08T19:56:12.266796Z",""
False,False,False,True,False,False,True,False,False,False,False,False,357,"1","","2025-03-08T19:56:15.562393Z","2023-09-05 14:17:00+00:00","Homeless encampment","POINT (-117.2097823 32.7383395141874)",908,"",1.982,"Homeless","Camp",42185,"2025-03-08T19:56:15.562421Z",""
False,False,False,True,False,False,True,False,False,False,False,False,358,"1","","2025-03-08T19:56:19.078135Z","2022-03-03 10:08:00","Encampment","POINT (-117.245118171 32.7987638750001)",909,"",2.078,"Homeless","Camp",10934,"2025-03-08T19:56:19.078158Z",""
False,False,False,True,False,False,True,False,False,False,True,False,359,"1","","2025-03-08T19:56:25.266135Z","2023-05-14 16:35:00+00:00","Homeless people, smoking, crack, or meth at the library in University Heights","POINT (-117.1457343 32.7539707985116)",910,"Using Drugs",4.734,"Homeless","Individual",20235,"2025-03-08T19:56:25.266158Z",""
False,False,False,True,False,False,True,False,False,False,False,False,360,"1","","2025-03-08T19:56:30.213884Z","2023-07-10 05:43:00+00:00","Homeless encampment","POINT (-117.158397 32.7148101613366)",911,"",2.742,"Homeless","Camp",30797,"2025-03-08T19:56:30.213957Z",""
False,False,False,True,False,False,True,False,False,False,False,False,361,"1","Active Camp","2025-03-08T19:56:37.632965Z","2020-06-20 16:36:00","Encampments.  Chronic. Biohazard trash human waste! Pleas help. General population is exposed to biohazards.","POINT (-117.200716 32.755441)",912,"",5.909,"Homeless","Camp",11880,"2025-03-08T19:56:37.633034Z",""
False,False,False,True,False,False,True,False,False,False,False,False,362,"1","Abandoned Camp","2025-03-08T19:56:49.756176Z","2021-03-09 09:29:00","There is a large unintended encampment on the G St. side of the urban outfitters store","POINT (-117.1598445 32.7125050000001)",913,"",10.621,"Homeless","Camp",7363,"2025-03-08T19:56:49.756205Z",""
False,False,False,True,True,False,True,False,True,False,False,False,363,"1","","2025-03-08T19:57:15.470259Z","2022-09-07 13:42:00","Homeless over several weeks F St, 7th St, 8th & E St  - feces, urine, trash, people sleeping on the sidewalk with tents, fighting and yelling. Our employees and guests find these areas disgusting and scary to walk during daylight hours yet alone evenings","POINT (-117.158284637 32.7137345240001)",914,"",23.598,"Homeless","Individual",41613,"2025-03-08T19:57:15.470310Z",""
False,False,False,True,False,False,True,False,False,False,False,False,364,"1","","2025-03-08T19:57:18.852430Z","2022-11-18 13:45:00","Tents on Park .","POINT (-117.153775468 32.715278665)",915,"",1.941,"Homeless","Camp",52104,"2025-03-08T19:57:18.852454Z",""
False,False,False,True,False,False,True,False,False,False,False,False,365,"1","","2025-03-08T19:57:22.862220Z","2021-04-29 18:30:00","Trash encampment","POINT (-117.178168584 32.738581982)",916,"",2.509,"Homeless","Camp",12381,"2025-03-08T19:57:22.862250Z",""
False,False,False,True,False,False,True,False,True,False,False,False,366,"1","Active Camp","2025-03-08T19:57:32.188111Z","2021-10-26 07:20:00","Chop shop/homeless encampment on the lower level of the boardwalk in Pacific Beach just south of the pier. They are camped under a sign that says no overnight sleeping camping or parking. Please enforce the laws equally for everyone thank you","POINT (-117.256397687 32.795344293)",917,"",7.345,"Homeless","Camp",30574,"2025-03-08T19:57:32.188135Z",""
False,False,False,True,False,False,True,False,False,False,False,False,367,"1","","2025-03-08T19:57:35.652793Z","2022-05-03 18:22:00","Homeless camp","POINT (-117.156182751 32.7482926160001)",918,"",1.886,"Homeless","Camp",18018,"2025-03-08T19:57:35.652815Z",""
False,False,False,True,False,True,True,False,False,False,False,False,368,"1","","2025-03-08T19:57:41.038516Z","2021-09-14 10:39:00","Homeless woman is back again in alley near 4912 68th st. S","POINT (-117.05158364 32.768065514)",919,"Neutral Presence",3.662,"Homeless","Individual",26867,"2025-03-08T19:57:41.038544Z",""
False,False,False,True,True,False,True,False,False,False,False,False,369,"1","Transient Camp","2025-03-08T19:57:46.656871Z","2021-05-05 00:50:00","This Encampment just keeps moving.","POINT (-117.244586507 32.7704028270001)",920,"",3.451,"Homeless","Camp",12523,"2025-03-08T19:57:46.656906Z",""
False,False,False,True,False,False,True,False,False,False,False,False,370,"1","","2025-03-08T19:57:58.153595Z","2023-06-11 16:00:00+00:00","Homeless male routing through trash/trespassing on private property./","POINT (-117.1149088 32.7188937434745)",921,"Daily Activities",10.136,"Homeless","Individual",25369,"2025-03-08T19:57:58.153629Z",""
False,False,False,True,False,False,True,False,False,False,False,False,371,"1","Active Camp","2025-03-08T19:58:06.033401Z","2023-10-25 16:38:00+00:00","Homeless encampment on the sidewalk near corner second and beech  making a mess need to be remove","POINT (-117.1624841 32.7209980041094)",922,"",6.366,"Homeless","Camp",53333,"2025-03-08T19:58:06.033427Z",""
False,False,False,True,False,False,True,False,False,False,False,False,372,"1","Active Camp","2025-03-08T19:58:16.542936Z","2021-08-02 10:59:00","Encampment with unleashed pit bulls and a full dumpster of trash  blocking the river bike path, which is unsafe and unusable right now.  Needs a huge cleanup with many cops.","POINT (-117.204809174 32.7613690090001)",923,"",8.395,"Homeless","Camp",23363,"2025-03-08T19:58:16.542959Z",""
False,False,False,True,False,False,True,False,False,True,False,False,373,"1","Transient Camp","2025-03-08T19:58:21.535785Z","2023-12-21 00:48:00+00:00","Transient encampments","POINT (-117.1555668 32.7174837594422)",924,"",3.447,"Homeless","Camp",63380,"2025-03-08T19:58:21.535807Z",""
False,False,False,True,False,False,True,False,False,False,False,False,374,"1","","2025-03-08T19:58:25.255795Z","2022-01-08 10:39:00","Homeless Tent Camp","POINT (-117.161292569 32.7359337600001)",925,"",2.19,"Homeless","Camp",2203,"2025-03-08T19:58:25.255819Z",""
False,False,False,True,False,False,True,False,False,False,False,False,375,"1","","2025-03-08T19:58:32.459090Z","2019-03-14 14:28:00","Homeless encampment, along with trash and debris surrounding camp.","POINT (-117.2268556 32.8079281)",926,"",5.203,"Homeless","Camp",1680,"2025-03-08T19:58:32.459115Z",""
False,False,False,True,False,False,True,False,False,False,False,False,376,"1","","2025-03-08T19:58:35.927919Z","2023-12-05 11:38:00+00:00","Homeless encampment","POINT (-117.1580886 32.7135649820706)",927,"",1.869,"Homeless","Camp",61880,"2025-03-08T19:58:35.927946Z",""
False,False,False,True,False,False,True,False,False,False,False,False,458,"1","Active Camp","2025-03-08T20:09:55.045140Z","2021-07-12 15:20:00","The homeless has come back and trespassing on our property","POINT (-117.094465038 32.749608617)",928,"",7.263,"Homeless","",21992,"2025-03-08T20:10:05.211777Z",""
False,False,False,True,False,False,True,False,False,False,False,False,459,"1","","2025-03-08T20:10:00.324227Z","2022-02-03 16:32:00","Homeless camp","POINT (-117.109262198 32.7571899480001)",929,"",2.72,"Homeless","Camp",7765,"2025-03-08T20:10:00.324259Z",""
False,False,False,True,False,False,True,False,False,False,False,False,460,"1","","2025-03-08T20:10:22.140334Z","2023-05-16 21:15:00+00:00","For the back of CoCo Palms Apartments building, in parking space #36, white female Rhonda is camped out with several blankets, a teal suit case and trash","POINT (-117.253195 32.7438768)",930,"Neutral Presence",14.43,"Homeless","Individual",20050,"2025-03-08T20:10:22.140355Z",""
False,False,False,True,False,False,True,False,False,False,False,False,461,"1","","2025-03-08T20:10:27.004850Z","2021-12-10 21:44:00","Homeless encampment","POINT (-117.099025461 32.78760149)",931,"",1.915,"Homeless","Camp",35255,"2025-03-08T20:10:27.004881Z",""
False,False,False,True,False,False,True,False,False,False,False,False,462,"1","","2025-03-08T20:10:32.445679Z","2021-06-19 16:07:00","Homeless encampment on Camino De La Reina across from the River Scene Aprtment/Condo complex","POINT (-117.160376376 32.7661660250001)",932,"",1.87,"Homeless","Camp",16893,"2025-03-08T20:10:32.445701Z",""
False,False,False,True,False,False,True,False,False,False,False,False,463,"1","","2025-03-08T20:10:36.737236Z","2022-05-11 04:51:00","Encampments, 10th ave, East sidewalk at C st.","POINT (-117.15558617 32.7168866700001)",933,"",1.506,"Homeless","Camp",21840,"2025-03-08T20:10:36.737261Z",""
False,False,False,True,False,False,True,False,False,False,False,True,464,"1","","2025-03-08T20:10:41.610707Z","2023-08-29 16:57:00+00:00","Vehicle encampment","POINT (-117.2495781 32.7687111390787)",934,"",2.293,"Homeless","Vehicle",41860,"2025-03-08T20:10:41.610731Z",""
False,False,False,True,False,False,True,False,False,False,True,False,465,"1","Active Camp","2025-03-08T20:10:48.958615Z","2023-08-09 15:58:00+00:00","Growing encampment in Balboa park near maple street and 6th Ave bathrooms.  Encroachment, litter, drugs","POINT (-117.1591509 32.7323731957599)",935,"Using Drugs",3.876,"Homeless","Camp",36233,"2025-03-08T20:10:48.958640Z",""
False,False,False,True,False,False,True,False,False,False,False,False,466,"1","","2025-03-08T20:10:55.014928Z","2023-05-18 08:41:00+00:00","Encampment","POINT (-117.1551476 32.7173852059194)",936,"",3.507,"Homeless","Camp",21295,"2025-03-08T20:10:55.014954Z",""
False,False,False,True,False,False,True,False,False,False,False,False,467,"1","","2025-03-08T20:11:34.162832Z","2023-05-01 15:36:00+00:00","Homeless in Business Property doesn?t want to leave","POINT (-117.1529795 32.7095936642859)",937,"",5.696,"Homeless","",18526,"2025-03-08T20:11:34.162855Z",""
