x,y,service_request_id,service_request_parent_id,sap_notification_number,date_requested,case_age_days,case_record_type,service_name,service_name_detail,date_closed,status,lat,lng,street_address,zipcode,council_district,comm_plan_code,comm_plan_name,park_name,case_origin,referred,iamfloc,floc,public_description,ObjectId
-117.1418885,32.71940925,4563567,4542534,,2024/01/01 20:35:00+00,14,Neighborhood Policing,Encampment,,2024/01/15,Closed,32.71940925,-117.1418885,"Russ Blvd, San Diego, CA 92102, USA",92102,3,8,Greater Golden Hill,,Web,,SS-023821,SS-023821,Homeless have established a camp including furniture and containers.  Blocking parking area behind house on 2430 A ST.  Hanging objects on fences for 2430 A St and the Golden hill community garden.,89
-117.1232749,32.75430302,4563579,4562105,,2024/01/01 20:48:00+00,3,Neighborhood Policing,Encampment,,2024/01/04,Closed,32.75430302,-117.1232749,3236?3256 Bramson Pl,92104,9,56,Mid-City:City Heights,,Mobile,,SS-004760,SS-004760,Multiple tents and now a canopy right across the street from our condo. At least 8 people and 2 dogs living there. We?ve seen trash and human waste since they have been there.,90
-117.2401035,32.75549428,4563581,,,2024/01/01 20:50:00+00,14,Neighborhood Policing,Encampment,,2024/01/15,Closed,32.75549428,-117.2401035,"2528 BACON ST, San Diego, CA 92107, USA",92107,2,17,Mission Bay Park,,Mobile,,SS-035642,SA-002914,Safety Issue,91
-117.2293464,32.74801035,4563582,,,2024/01/01 20:50:00+00,7,Neighborhood Policing,Encampment,,2024/01/08,Closed,32.74801035,-117.2293464,4082 Valeta Street,92110,2,30,Peninsula,,Mobile,,SS-010864,SS-010864,Man living in truck in Famosa Slough entrance at Famosa Blvd. and Valeta St. . He's been parked there for over a week!,92
-117.162947,32.7229823,4563584,,,2024/01/01 20:54:00+00,9,ESD Complaint/Report,Encampment,,2024/01/10,Closed,32.7229823,-117.162947,Second Ave,92101,3,4,Downtown,,Mobile,,SS-000063,SS-000063,Homeless,93
-117.0558433,32.76743268,4563585,,,2024/01/01 20:54:00+00,16,ESD Complaint/Report,Encampment,,2024/01/17,Closed,32.76743268,-117.0558433,"El Cajon Blvd, San Diego, CA 92115, USA",92115,9,57,Mid-City:Eastern Area,,Web,,SS-009965,SS-009965,"Sheet covering a camp, boxes. Been here for 48 hours",94
-117.1527932,32.71596344,4563591,,,2024/01/01 21:02:00+00,7,ESD Complaint/Report,Encampment,,2024/01/08,Closed,32.71596344,-117.1527932,"1016 13TH ST, San Diego, CA 92101, USA",92101,3,4,Downtown,,Mobile,,SS-000370,SS-000370,Homeless encampments blocking sidewalk access,95
-117.1527819,32.71526191,4563592,,,2024/01/01 21:04:00+00,5,Neighborhood Policing,Encampment,,2024/01/06,Closed,32.71526191,-117.1527819,1301 Broadway,92101,3,4,Downtown,,Mobile,,SS-000358,SS-000358,Homeless encampments blocking sidewalk access,96
-117.1849943,32.72854779,4563594,,,2024/01/01 21:04:00+00,4,Neighborhood Policing,Encampment,,2024/01/05,Closed,32.72854779,-117.1849943,"2964 NORTH HARBOR DR, San Diego, CA 92101, USA",92101,2,98,Reserve,,Mobile,,SS-030740,SS-030740,Vagrants encamped/sprawled out along boardwalk,97
-117.1552553,32.71687074,4563601,4562805,,2024/01/01 21:09:00+00,3,Neighborhood Policing,Encampment,,2024/01/04,Closed,32.71687074,-117.1552553,"1082 C St, San Diego, CA 92101, USA",92101,3,4,Downtown,,Web,,SS-005229,SS-005229,"again, C street NORTH side from 10th to 11th.",98
-117.1538526,32.7147038,4563604,4557876,,2024/01/01 21:10:00+00,7,Neighborhood Policing,Encampment,,2024/01/08,Closed,32.7147038,-117.1538526,"900 Park Blvd, San Diego, CA 92101, USA",92101,3,4,Downtown,,Web,,SS-009659,SS-009659,"HUGE tent on 900 Park, I thought NO tents were allowed???",99
-117.1065145,32.71124489,4563614,,,2024/01/01 21:22:00+00,1,Neighborhood Policing,Encampment,,2024/01/02,Closed,32.71124489,-117.1065145,"598-474 41st St, San Diego, CA 92102, USA",92102,9,37,Southeastern San Diego,,Web,,SS-001007,SS-001007,Homeless are taking over the street poop up and down the street,100
-117.1682676,32.72707441,4564054,,,2024/01/02 10:53:00+00,15,ESD Complaint/Report,Encampment,,2024/01/17,Closed,32.72707441,-117.1682676,2120 State St,92101,3,4,Downtown,,Mobile,,SS-025570,SS-025570,Homeless encampment,101
-117.1538222,32.70799219,4564062,,,2024/01/02 14:18:00+00,10,Neighborhood Policing,Encampment,,2024/01/12,Closed,32.70799219,-117.1538222,N 12th Ave,92101,3,4,Downtown,,Mobile,,SS-000357,SS-000357,Homeless camp popping up by tram station on Park & G Street,102
-117.2076309,32.74982463,4564091,,,2024/01/02 14:53:00+00,2,Neighborhood Policing,Encampment,,2024/01/04,Closed,32.74982463,-117.2076309,"3362 GAINES ST, San Diego, CA 92110, USA",92110,2,14,Midway-Pacific Highway,,Mobile,,SS-011752,SS-011752,Homeless encampment,103
-117.1027004,32.74977565,4564105,4543533,,2024/01/02 15:02:00+00,8,Neighborhood Policing,Encampment,,2024/01/10,Closed,32.74977565,-117.1027004,4270 University Ave,92105,9,56,Mid-City:City Heights,,Mobile,,SS-027187,SS-027187,Homeless encampment blocking the alleyway,104
-117.1252313,32.69399728,4564114,,,2024/01/02 15:06:00+00,8,Neighborhood Policing,Encampment,,2024/01/10,Closed,32.69399728,-117.1252313,1211 S 32nd St,92113,8,2,Barrio Logan,,Mobile,,SS-029372,SS-029372,Hom less encampment,105
-117.1538915,32.70883581,4564125,,,2024/01/02 15:13:00+00,7,Neighborhood Policing,Encampment,,2024/01/09,Closed,32.70883581,-117.1538915,"344 PARK BL, San Diego, CA 92101, USA",92101,3,4,Downtown,,Mobile,,SS-000354,SS-000354,Abandoned encampment on park  between  j and park,106
-117.1578394,32.71467668,4564130,4550790,,2024/01/02 15:15:00+00,1,Neighborhood Policing,Encampment,,2024/01/03,Closed,32.71467668,-117.1578394,750 B Street,92101,3,4,Downtown,,Mobile,,SS-009658,SS-009658,E Street and 8th Ave is,107
-117.0824238,32.82513583,4564132,,,2024/01/02 15:16:00+00,5,Neighborhood Policing,Encampment,,2024/01/07,Closed,32.82513583,-117.0824238,Tierrasanta Os,92124,7,47,Tierrasanta,,Mobile,,SS-024711,SS-024711,Large motorhome parked on public street between 2 and 6 am illegally and continuously for the past 2 weeks. Has not moved in 7 days. Windows blocked by curtains. Motorhome obstructs the ability to see passing cars from the trail entrances and has resulted in at least one near pedestrian-auto accident.,108
-117.0791586,32.80501037,4564133,,,2024/01/02 15:16:00+00,15,Neighborhood Policing,Encampment,,2024/01/17,Closed,32.80501037,-117.0791586,7440 Princess View Dr,92120,7,20,Navajo,,Mobile,,SS-022372,SS-022372,Home less enchantment by school,109
-117.1118147,32.77826972,4564141,,,2024/01/02 15:19:00+00,10,Neighborhood Policing,Encampment,,2024/01/12,Referred,32.77826972,-117.1118147,I-8 E,92108,9,19,Mission Valley,,Mobile,This report has been referred to Caltrans San Diego at ct.public.information.d11@dot.ca.gov,,,Homeless encampment in freeway,110
-117.1006821,32.75099033,4564142,4540301,,2024/01/02 15:20:00+00,9,Neighborhood Policing,Encampment,,2024/01/11,Closed,32.75099033,-117.1006821,4077 Fairmount Avenue,92105,9,56,Mid-City:City Heights,,Mobile,,SS-010817,SS-010817,Camp obstructing alley road way again behind City owned property. Thank you.,111
-117.1133743,32.74985306,4564165,,,2024/01/02 15:29:00+00,14,ESD Complaint/Report,Encampment,,2024/01/16,Closed,32.74985306,-117.1133743,"3690 University Avenue, San Diego, CA 92105",92105,9,56,Mid-City:City Heights,,Mobile,,SS-027178,SS-027178,Homeless,112
-117.1503233,32.71067705,4564170,4548508,,2024/01/02 15:29:00+00,0,Neighborhood Policing,Encampment,,2024/01/02,Closed,32.71067705,-117.1503233,"501-547 15th St, San Diego, CA 92101, USA",92101,3,4,Downtown,,Web,,SS-000402,SS-000402,Starting fires early morning like we haven't had about 10 buildings burn down in this area the past 6 months.,113
-117.1752375,32.81931114,4564197,,,2024/01/02 15:43:00+00,2,Neighborhood Policing,Encampment,,2024/01/04,Closed,32.81931114,-117.1752375,6333 Mount Ada Road,92111,2,6,Clairemont Mesa,,Mobile,,SS-019184,SS-019184,Abandoned vehicle,114
-117.0686799,32.76041912,4564201,4561696,,2024/01/02 15:44:00+00,14,ESD Complaint/Report,Encampment,,2024/01/16,Closed,32.76041912,-117.0686799,5985 El Cajon Blvd,92115,9,57,Mid-City:Eastern Area,,Mobile,,SS-009978,SS-009978,Homeless camp,115
-117.1528507,32.7157534,4564209,,,2024/01/02 15:45:00+00,0,ESD Complaint/Report,Encampment,,2024/01/02,Closed,32.7157534,-117.1528507,"1000 13th Street,San Diego,CA,92101",92101,3,4,Downtown,,CC Self Generate,,SS-004936,SS-004936,,116
-117.1547362,32.7178291,4564210,,,2024/01/02 15:45:00+00,0,ESD Complaint/Report,Encampment,,2024/01/02,Closed,32.7178291,-117.1547362,"1200 Eleventh Avenue,San Diego,CA,92101",92101,3,4,Downtown,,CC Self Generate,,SS-003296,SS-003296,,117
-117.1565453,32.7178111,4564211,,,2024/01/02 15:45:00+00,0,ESD Complaint/Report,Encampment,,2024/01/02,Closed,32.7178111,-117.1565453,"900 B Street,San Diego,CA,92101",92101,3,4,Downtown,,CC Self Generate,,SS-000291,SS-000291,,118
-117.1503956,32.7126354,4564212,,,2024/01/02 15:45:00+00,0,ESD Complaint/Report,Encampment,,2024/01/02,Closed,32.7126354,-117.1503956,"1500 G Street,San Diego,CA,92101",92101,3,4,Downtown,,CC Self Generate,,SS-011683,SS-011683,,119
-117.1494636,32.7126555,4564213,,,2024/01/02 15:45:00+00,0,ESD Complaint/Report,Encampment,,2024/01/02,Closed,32.7126555,-117.1494636,"700 16th Street,San Diego,CA,92101",92101,3,4,Downtown,,CC Self Generate,,SS-000418,SS-000418,,120
-117.1640296,32.90726941,4564219,,,2024/01/02 15:47:00+00,16,ESD Complaint/Report,Encampment,,2024/01/18,Closed,32.90726941,-117.1640296,"9940 Mesa Rim Road, San Diego, CA 92121",92121,6,15,Mira Mesa,,Mobile,,SS-002477,SS-002477,"Behind Abbot laboratories 9940 Mesa Rim Rd, San Diego, CA 92121 an RV has permanently moved in during Covid.  The encampment seems to have grown.  This space was dug out of a dirt road leading into the canyon.  Maybe it?s legal? The first picture show how it looked before Covid.  The next 2 shots shows how the large RV is parked permanently and growing heading down the dirt road.",121
-117.1003802,32.75100083,4564234,4539574,,2024/01/02 15:54:00+00,9,Neighborhood Policing,Encampment,,2024/01/11,Closed,32.75100083,-117.1003802,4077 Fairmount Ave,92105,9,56,Mid-City:City Heights,,Mobile,,,,Lady refused to move from this location. She does have a dog which it makes a lot of noise. They also make a lot of mass. ?,122
-117.0559535,32.76749939,4564242,4563585,,2024/01/02 15:59:00+00,15,ESD Complaint/Report,Encampment,,2024/01/17,Closed,32.76749939,-117.0559535,6601?6631 El Cajon Blvd,92115,9,57,Mid-City:Eastern Area,,Mobile,,SS-009965,SS-009965,Homeless camp,123
-117.1499055,32.71269413,4564250,4562971,,2024/01/02 16:03:00+00,2,Neighborhood Policing,Encampment,,2024/01/04,Closed,32.71269413,-117.1499055,1550 G St,92101,3,4,Downtown,,Mobile,,SS-011684,SS-011684,"Please relocate homeless encampments and send a crew to clean and sanitize the area. These folks def̩cate and urinate on the streets. There is drug paraphernalia, prostitution and often times are aggressive towards those walking past. They leave trash on the streets, constantly damage our metal fence and block public walkways. Staff is afraid for their safety. Also, the area is within 2 blocks of a school. Please relocate and monitor so that they don't return.",124
-117.149568,32.71316846,4564254,4558270,,2024/01/02 16:04:00+00,2,Neighborhood Policing,Encampment,,2024/01/04,Closed,32.71316846,-117.149568,740 16th St,92101,3,4,Downtown,,Mobile,,SS-000418,SS-000418,"Please relocate homeless encampments and send a crew to clean and sanitize the area. These folks def̩cate and urinate on the streets. There is drug paraphernalia, prostitution and often times are aggressive towards those walking past. They leave trash on the streets, constantly damage our metal fence and block public walkways. Staff is afraid for their safety. Also, the area is within 2 blocks of a school. Please relocate and monitor so that they don't return.",125
-117.1499482,32.71361894,4564255,4559623,,2024/01/02 16:04:00+00,2,Neighborhood Policing,Encampment,,2024/01/04,Closed,32.71361894,-117.1499482,753 15th St,92101,3,4,Downtown,,Mobile,,SS-010724,SS-010724,"Please relocate homeless encampments and send a crew to clean and sanitize the area. These folks def̩cate and urinate on the streets. There is drug paraphernalia, prostitution and often times are aggressive towards those walking past. They leave trash on the streets, constantly damage our metal fence and block public walkways. Staff is afraid for their safety. Also, the area is within 2 blocks of a school. Please relocate and monitor so that they don't return.",126
-117.1558431,32.71568854,4564267,4554333,,2024/01/02 16:10:00+00,2,Neighborhood Policing,Encampment,,2024/01/04,Closed,32.71568854,-117.1558431,941 Broadway,92101,3,4,Downtown,,Mobile,,SS-004932,SS-004932,"Homeless people fighting, trash, needles everywhere in front of 928 Broadway",127
-117.1476146,32.71681863,4564283,,,2024/01/02 16:13:00+00,3,Neighborhood Policing,Encampment,,2024/01/05,Closed,32.71681863,-117.1476146,C St,92102,3,8,Greater Golden Hill,,Mobile,,SS-005253,SS-005253,Lots of encampments under I-5 on C St,128
-117.1725174,32.72977581,4564298,,,2024/01/02 16:19:00+00,8,Neighborhood Policing,Encampment,,2024/01/10,Closed,32.72977581,-117.1725174,1019 W Laurel St,92101,3,4,Downtown,,Mobile,,SS-029885,SS-029885,Homeless,129
-117.1407909,32.7589346,4564301,,,2024/01/02 16:20:00+00,4,Neighborhood Policing,Encampment,,2024/01/06,Closed,32.7589346,-117.1407909,"2219 Monroe Ave, San Diego, CA 92116, USA",92116,3,28,North Park,,Web,,SS-018791,SS-018791,Van parked on City streets for 5 days. Living in van.,130
-117.1638776,32.72236649,4564304,4565034,,2024/01/02 16:22:00+00,6,ESD Complaint/Report,Encampment,,2024/01/08,Closed,32.72236649,-117.1638776,"1617 1st Ave, San Diego, CA 92101",92101,3,4,Downtown,,Mobile,,SS-000037,SS-000037,Homeless now on first Avenue and of course you cannot walk on the street there so there?s nowhere for you to walk because they?re on both sides of the bridge please please I need to walk somewhere I can?t walk on second I can?t walk on first I think I have to move back to Chicago,131
-117.1500792,32.71257177,4564390,4563111,,2024/01/02 16:50:00+00,2,Neighborhood Policing,Encampment,,2024/01/04,Closed,32.71257177,-117.1500792,669 15th St,92101,3,4,Downtown,,Mobile,,SS-011684,SS-011684,Homeless encampment blocking sidewalk access,132
-117.1497178,32.71267738,4564399,4562971,,2024/01/02 16:53:00+00,2,Neighborhood Policing,Encampment,,2024/01/04,Closed,32.71267738,-117.1497178,"1574 G ST, San Diego, CA 92101, USA",92101,3,4,Downtown,,Mobile,,SS-011684,SS-011684,Homeless encampment blocking sidewalk access,133
-117.2087588,32.74961978,4564401,4561858,,2024/01/02 16:55:00+00,2,Neighborhood Policing,Encampment,,2024/01/04,Closed,32.74961978,-117.2087588,"Riley St, San Diego, CA 92110, USA",92110,2,14,Midway-Pacific Highway,,Web,,SS-023219,SS-023219,"Trespassing onto private property, defecating and urinating on private property, blocking public sidewalk,",134
-117.154879,32.71583844,4564412,4561775,,2024/01/02 16:58:00+00,0,Neighborhood Policing,Encampment,,2024/01/02,Closed,32.71583844,-117.154879,1030 Broadway,92101,3,4,Downtown,,Mobile,,SS-004933,SS-004933,Tents blocking side walk eleventh and broadwat,135
-117.150131,32.70287373,4564424,,,2024/01/02 17:02:00+00,17,Neighborhood Policing,Encampment,,2024/01/19,Closed,32.70287373,-117.150131,1640-44 Newton Avenue,92113,8,2,Barrio Logan,,Mobile,,SS-019859,SS-019859,illegal dumping,136
-117.1235114,32.7540189,4564425,,,2024/01/02 17:03:00+00,2,ESD Complaint/Report,Encampment,,2024/01/04,Closed,32.7540189,-117.1235114,"3259 Bramson Pl, San Diego, CA 92104, USA",92104,9,56,Mid-City:City Heights,,Web,,SS-004760,SS-004760,"A homeless encampment has popped up near my apartment. There are at least 6 people that I have seen inhabiting 3 tents, with a new pop-up between them. There are bags of human waste littering the area, which smells awful. I cannot walk on that side of the street anymore, both for the fact that there is no sidewalk left for me to walk on and that, as a young woman incapable of defending herself should an issue arise, I feel very unsafe.",137
-117.1316917,32.80923,4564458,,,2024/01/02 17:19:00+00,0,Neighborhood Policing,Encampment,,2024/01/02,Closed,32.80923,-117.1316917,3585 Corporate Ct,92123,7,50,Kearny Mesa,,Mobile,,SS-008029,SS-008029,"Three trailers have been parked in this cul-de-sac without moving for over two years. Why is the 72 hour parking limit not being enforced here? These people have trash everywhere, it smells like a sewer, and often times have charcoal barbecues out on the public sidewalk. It is a hazard and an eyesore. license plate numbers are 875EPA, 5PUR915, FZ181DP.",138
-117.1569436,32.8005563,4564467,,,2024/01/02 17:25:00+00,4,Neighborhood Policing,Encampment,,2024/01/06,Closed,32.8005563,-117.1569436,"7675 Mesa College Dr, San Diego, CA 92111, USA",92111,7,12,Linda Vista,,Web,,,,"Group of aggressive homeless has taken over the front part of our commercial property and moved into one of the porches. They are scaring our employees and customers.  One of our employees confronted them this morning, it did not go well, but now one of the homeless is moving some of his belongings to the gas station across the street. This is the same group of homeless that took over a couple weeks ago before the holiday. We are across the street from kearny high school",139
-117.229255,32.86137,4564492,,,2024/01/02 17:29:00+00,17,Neighborhood Policing,Encampment,,2024/01/19,Closed,32.86137,-117.229255,7466?7470 Charmant Dr,92122,6,99,University,,Mobile,,SS-006979,SS-006979,Homeless sleeping at park area,140
-117.1505592,32.70316715,4564518,4560288,,2024/01/02 17:37:00+00,15,Neighborhood Policing,Encampment,,2024/01/17,Closed,32.70316715,-117.1505592,1616 Newton Avenue,92113,8,2,Barrio Logan,,Mobile,,SS-019859,SS-019859,"encampment on the corner of 16th st and Newton ave, transient won't listen and get very hostile when trying to talk to",141
